,Order ID,Order Date,Segment,Postal Code,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Price,Profit Ratio,month
1048,US-2017-131870,2017-09-09,1,43130.0,FUR-FU-10002501,1,8,Nu-Dell Executive Frame,61.0,6,20.0,13.0,10.17,21.31,9
1049,CA-2017-126403,2017-09-09,2,1852.0,OFF-PA-10004665,0,0,Advantus Motivational Note Cards,26.0,2,0.0,13.0,13.0,50.0,9
1050,CA-2017-126403,2017-09-09,2,1852.0,FUR-CH-10003761,1,5,Global Italian Leather Office Chair,786.0,6,0.0,212.0,131.0,26.97,9
1051,CA-2017-102869,2017-09-09,0,19140.0,TEC-PH-10002549,2,6,Polycom SoundPoint IP 450 VoIP phone,136.0,1,40.0,-32.0,136.0,-23.53,9
1052,US-2017-115196,2017-09-09,0,27834.0,TEC-MA-10002073,2,15,"3D Systems Cube Printer, 2nd Generation, White",1300.0,2,50.0,-572.0,650.0,-44.0,9
1053,CA-2017-126403,2017-09-09,2,1852.0,OFF-PA-10001144,0,0,Xerox 1913,166.0,3,0.0,80.0,55.33,48.19,9
1054,CA-2017-113383,2017-09-10,0,7011.0,FUR-FU-10001986,1,8,"Dana Fluorescent Magnifying Lamp, White, 36""",255.0,5,0.0,76.0,51.0,29.8,9
1055,CA-2017-125731,2017-09-10,0,97030.0,OFF-EN-10003072,0,10,Peel & Seel Envelopes,22.0,7,20.0,8.0,3.14,36.36,9
1056,CA-2017-125731,2017-09-10,0,97030.0,FUR-CH-10003973,1,5,GuestStacker Chair with Chrome Finish Legs,1487.0,5,20.0,149.0,297.4,10.02,9
1057,CA-2017-113383,2017-09-10,0,7011.0,OFF-AP-10004532,0,12,Kensington 6 Outlet Guardian Standard Surge Protector,82.0,4,0.0,22.0,20.5,26.83,9
1058,US-2017-138835,2017-09-10,1,23464.0,OFF-BI-10003314,0,3,Tuff Stuff Recycled Round Ring Binders,10.0,2,0.0,5.0,5.0,50.0,9
1059,CA-2017-112837,2017-09-11,0,93030.0,FUR-FU-10004006,1,8,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",128.0,3,0.0,22.0,42.67,17.19,9
1060,CA-2017-138527,2017-09-12,2,27511.0,TEC-AC-10002399,2,9,SanDisk Cruzer 32 GB USB Flash Drive,15.0,1,20.0,2.0,15.0,13.33,9
1061,US-2017-119081,2017-09-12,1,66062.0,OFF-BI-10004519,0,3,GBC DocuBind P100 Manual Binding Machine,332.0,2,0.0,149.0,166.0,44.88,9
1062,CA-2017-116246,2017-09-12,0,10035.0,FUR-CH-10002024,1,5,HON 5400 Series Task Chairs for Big and Tall,3785.0,6,10.0,421.0,630.83,11.12,9
1063,US-2017-119081,2017-09-12,1,66062.0,FUR-FU-10003464,1,8,"Seth Thomas 8 1/2"" Cubicle Clock",41.0,2,0.0,13.0,20.5,31.71,9
1064,US-2017-119081,2017-09-12,1,66062.0,TEC-AC-10001542,2,9,SanDisk Cruzer 16 GB USB Flash Drive,57.0,5,0.0,11.0,11.4,19.3,9
1065,US-2017-119081,2017-09-12,1,66062.0,OFF-SU-10000157,0,14,Compact Automatic Electric Letter Opener,358.0,3,0.0,7.0,119.33,1.96,9
1066,CA-2017-101476,2017-09-12,1,10801.0,TEC-MA-10000029,2,15,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",70.0,1,0.0,30.0,70.0,42.86,9
1067,CA-2017-138527,2017-09-12,2,27511.0,OFF-AP-10001469,0,12,Fellowes 8 Outlet Superior Workstation Surge Protector,167.0,5,20.0,19.0,33.4,11.38,9
1068,CA-2017-103702,2017-09-12,0,45014.0,OFF-BI-10002429,0,3,"Premier Elliptical Ring Binder, Black",64.0,7,70.0,-47.0,9.14,-73.44,9
1069,CA-2017-138527,2017-09-12,2,27511.0,OFF-PA-10001800,0,0,Xerox 220,10.0,2,20.0,4.0,5.0,40.0,9
1070,US-2017-150924,2017-09-12,0,77070.0,OFF-BI-10004040,0,3,Wilson Jones Impact Binders,5.0,5,80.0,-8.0,1.0,-160.0,9
1071,CA-2017-142769,2017-09-13,0,98103.0,OFF-SU-10001574,0,14,Acme Value Line Scissors,7.0,2,0.0,2.0,3.5,28.57,9
1072,CA-2017-140039,2017-09-13,2,85281.0,OFF-ST-10001034,0,2,Eldon File Chest Portable File,79.0,5,20.0,6.0,15.8,7.59,9
1073,CA-2017-126277,2017-09-13,0,43229.0,OFF-BI-10004022,0,3,Acco Suede Grain Vinyl Round Ring Binder,3.0,3,70.0,-2.0,1.0,-66.67,9
1074,CA-2017-142769,2017-09-13,0,98103.0,TEC-AC-10001606,2,9,Logitech Wireless Performance Mouse MX for PC and Mac,200.0,2,0.0,76.0,100.0,38.0,9
1075,CA-2017-132962,2017-09-13,0,19143.0,TEC-AC-10004353,2,9,Hypercom P1300 Pinpad,252.0,5,20.0,54.0,50.4,21.43,9
1076,CA-2017-132962,2017-09-13,0,19143.0,OFF-PA-10003543,0,0,Xerox 1985,16.0,3,20.0,5.0,5.33,31.25,9
1077,CA-2017-113859,2017-09-13,1,79762.0,FUR-CH-10004698,1,5,"Padded Folding Chairs, Black, 4/Carton",340.0,6,30.0,-10.0,56.67,-2.94,9
1078,CA-2017-142769,2017-09-13,0,98103.0,TEC-AC-10003399,2,9,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,145.0,4,0.0,61.0,36.25,42.07,9
1079,CA-2017-142769,2017-09-13,0,98103.0,FUR-FU-10001918,1,8,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.0,3,0.0,6.0,4.67,42.86,9
1080,CA-2017-142769,2017-09-13,0,98103.0,OFF-FA-10000840,0,7,OIC Thumb-Tacks,6.0,5,0.0,3.0,1.2,50.0,9
1081,CA-2017-145212,2017-09-13,0,10011.0,OFF-AR-10002833,0,4,Newell 322,5.0,3,0.0,1.0,1.67,20.0,9
1082,CA-2017-142769,2017-09-13,0,98103.0,OFF-PA-10002923,0,0,Xerox 1942,49.0,1,0.0,24.0,49.0,48.98,9
1083,CA-2017-142769,2017-09-13,0,98103.0,TEC-AC-10000865,2,9,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2,0.0,20.0,59.0,16.95,9
1084,US-2017-156216,2017-09-13,2,28205.0,OFF-BI-10001679,0,3,GBC Instant Index System for Binding Systems,19.0,7,70.0,-12.0,2.71,-63.16,9
1085,CA-2017-142769,2017-09-13,0,98103.0,OFF-AP-10004785,0,12,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",23.0,2,0.0,10.0,11.5,43.48,9
1086,US-2017-100853,2017-09-14,2,60623.0,OFF-AP-10000891,0,12,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.0,2,80.0,-131.0,26.0,-251.92,9
1087,CA-2017-160766,2017-09-14,0,10009.0,OFF-EN-10001099,0,10,Staple envelope,68.0,7,0.0,31.0,9.71,45.59,9
1088,US-2017-100853,2017-09-14,2,60623.0,OFF-LA-10003148,0,1,Avery 51,20.0,4,20.0,7.0,5.0,35.0,9
1089,CA-2017-160766,2017-09-14,0,10009.0,OFF-PA-10000213,0,0,Xerox 198,45.0,9,0.0,21.0,5.0,46.67,9
1090,CA-2017-160766,2017-09-14,0,10009.0,FUR-TA-10001039,1,13,KI Adjustable-Height Table,464.0,9,40.0,-108.0,51.56,-23.28,9
1091,CA-2017-160766,2017-09-14,0,10009.0,TEC-PH-10000526,2,6,Vtech CS6719,288.0,3,0.0,81.0,96.0,28.12,9
1092,CA-2017-160766,2017-09-14,0,10009.0,TEC-MA-10003979,2,15,Ativa V4110MDD Micro-Cut Shredder,2800.0,4,0.0,1372.0,700.0,49.0,9
1093,CA-2017-159184,2017-09-14,0,31204.0,FUR-FU-10002878,1,8,"Seth Thomas 14"" Day/Date Wall Clock",142.0,5,0.0,53.0,28.4,37.32,9
1094,US-2017-127635,2017-09-14,2,78415.0,OFF-BI-10001721,0,3,Trimflex Flexible Post Binders,9.0,2,80.0,-14.0,4.5,-155.56,9
1095,CA-2017-160766,2017-09-14,0,10009.0,TEC-PH-10001536,2,6,Spigen Samsung Galaxy S5 Case Wallet,17.0,1,0.0,4.0,17.0,23.53,9
1096,US-2017-127635,2017-09-14,2,78415.0,OFF-PA-10004610,0,0,Xerox 1900,7.0,2,20.0,2.0,3.5,28.57,9
1097,CA-2017-113362,2017-09-14,0,14609.0,OFF-ST-10001809,0,2,Fellowes Officeware Wire Shelving,449.0,5,0.0,9.0,89.8,2.0,9
1098,CA-2017-159184,2017-09-14,0,31204.0,OFF-BI-10001890,0,3,Avery Poly Binder Pockets,7.0,2,0.0,3.0,3.5,42.86,9
1099,CA-2017-145576,2017-09-14,0,33614.0,FUR-FU-10004020,1,8,Advantus Panel Wall Acrylic Frame,13.0,3,20.0,4.0,4.33,30.77,9
1100,US-2017-127635,2017-09-14,2,78415.0,FUR-FU-10000550,1,8,Stacking Trays by OIC,10.0,5,60.0,-7.0,2.0,-70.0,9
1101,CA-2017-113362,2017-09-14,0,14609.0,OFF-EN-10003845,0,10,Colored Envelopes,11.0,3,0.0,5.0,3.67,45.45,9
1102,CA-2017-145576,2017-09-14,0,33614.0,OFF-AP-10003914,0,12,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,5,20.0,1.0,2.6,7.69,9
1103,US-2017-127635,2017-09-14,2,78415.0,OFF-FA-10000053,0,7,Revere Boxed Rubber Bands by Revere,6.0,4,20.0,-1.0,1.5,-16.67,9
1104,CA-2017-160766,2017-09-14,0,10009.0,OFF-AP-10002945,0,12,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.0,2,0.0,198.0,300.5,32.95,9
1105,CA-2017-149594,2017-09-15,2,19120.0,FUR-FU-10000222,1,8,"Seth Thomas 16"" Steel Case Clock",104.0,4,20.0,17.0,26.0,16.35,9
1106,CA-2017-138100,2017-09-15,0,10011.0,OFF-PA-10000349,0,0,Easy-staple paper,15.0,3,0.0,7.0,5.0,46.67,9
1107,CA-2017-138100,2017-09-15,0,10011.0,FUR-FU-10002456,1,8,"Master Caster Door Stop, Large Neon Orange",15.0,2,0.0,6.0,7.5,40.0,9
1108,CA-2017-141152,2017-09-16,2,10024.0,OFF-BI-10002931,0,3,"Avery Trapezoid Extra Heavy Duty 4"" Binders",34.0,1,20.0,13.0,34.0,38.24,9
1109,CA-2017-103940,2017-09-17,0,98103.0,OFF-ST-10000943,0,2,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,58.0,3,0.0,16.0,19.33,27.59,9
1110,CA-2017-131947,2017-09-17,0,97477.0,OFF-AR-10001473,0,4,Newell 313,5.0,2,20.0,0.0,2.5,0.0,9
1111,CA-2017-103940,2017-09-17,0,98103.0,OFF-ST-10004963,0,2,Eldon Gobal File Keepers,30.0,2,0.0,1.0,15.0,3.33,9
1112,CA-2017-103940,2017-09-17,0,98103.0,OFF-BI-10002735,0,3,GBC Prestige Therm-A-Bind Covers,137.0,5,20.0,46.0,27.4,33.58,9
1113,CA-2017-103940,2017-09-17,0,98103.0,FUR-FU-10004671,1,8,"Executive Impressions 12"" Wall Clock",35.0,2,0.0,13.0,17.5,37.14,9
1114,CA-2017-131947,2017-09-17,0,97477.0,TEC-AC-10004633,2,9,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",56.0,10,20.0,17.0,5.6,30.36,9
1115,US-2017-158638,2017-09-17,1,19120.0,OFF-BI-10003712,0,3,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.0,4,70.0,-4.0,1.5,-66.67,9
1116,US-2017-117170,2017-09-17,0,27604.0,OFF-PA-10000682,0,0,Xerox 1924,5.0,1,20.0,2.0,5.0,40.0,9
1117,CA-2017-131947,2017-09-17,0,97477.0,TEC-MA-10004086,2,15,Plantronics Single Ear Headset,30.0,5,70.0,-22.0,6.0,-73.33,9
1118,US-2017-117170,2017-09-17,0,27604.0,TEC-AC-10001109,2,9,Logitech Trackman Marble Mouse,48.0,2,20.0,13.0,24.0,27.08,9
1119,CA-2017-131947,2017-09-17,0,97477.0,OFF-PA-10000246,0,0,Riverleaf Stik-Withit Designer Note Cubes,40.0,5,20.0,13.0,8.0,32.5,9
1120,CA-2017-131947,2017-09-17,0,97477.0,OFF-AR-10000411,0,4,Boston 16701 Slimline Battery Pencil Sharpener,38.0,3,20.0,5.0,12.67,13.16,9
1121,CA-2017-112851,2017-09-17,0,91911.0,OFF-EN-10001453,0,10,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",183.0,3,0.0,86.0,61.0,46.99,9
1122,CA-2017-131947,2017-09-17,0,97477.0,OFF-PA-10003039,0,0,Xerox 1960,149.0,6,20.0,46.0,24.83,30.87,9
1123,CA-2017-132787,2017-09-19,2,98115.0,OFF-ST-10001321,0,2,"Decoflex Hanging Personal Folder File, Blue",93.0,6,0.0,25.0,15.5,26.88,9
1124,CA-2017-168130,2017-09-19,2,10011.0,FUR-CH-10000988,1,5,Hon Olson Stacker Stools,887.0,7,10.0,177.0,126.71,19.95,9
1125,CA-2017-127299,2017-09-19,0,28205.0,OFF-ST-10003722,0,2,Project Tote Personal File,67.0,6,20.0,8.0,11.17,11.94,9
1126,US-2017-106992,2017-09-19,2,77036.0,TEC-MA-10003353,2,15,Xerox WorkCentre 6505DN Laser Multifunction Printer,2520.0,7,40.0,-252.0,360.0,-10.0,9
1127,CA-2017-127299,2017-09-19,0,28205.0,TEC-MA-10001127,2,15,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2625.0,3,50.0,-945.0,875.0,-36.0,9
1128,CA-2017-159849,2017-09-19,1,94110.0,OFF-FA-10000053,0,7,Revere Boxed Rubber Bands by Revere,6.0,3,0.0,0.0,2.0,0.0,9
1129,CA-2017-156601,2017-09-19,2,90805.0,OFF-FA-10000624,0,7,OIC Binder Clips,7.0,2,0.0,4.0,3.5,57.14,9
1130,CA-2017-138177,2017-09-19,2,85224.0,FUR-TA-10004607,1,13,Hon 2111 Invitation Series Straight Table,74.0,1,50.0,-46.0,74.0,-62.16,9
1131,US-2017-106992,2017-09-19,2,77036.0,TEC-MA-10000822,2,15,Lexmark MX611dhe Monochrome Laser Printer,3060.0,3,40.0,-510.0,1020.0,-16.67,9
1132,CA-2017-120411,2017-09-20,0,60653.0,TEC-PH-10002185,2,6,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.0,2,20.0,3.0,5.5,27.27,9
1133,CA-2017-125997,2017-09-20,0,10011.0,FUR-BO-10002213,1,11,DMI Eclipse Executive Suite Bookcases,802.0,2,20.0,-10.0,401.0,-1.25,9
1134,CA-2017-166744,2017-09-20,0,21044.0,FUR-FU-10004952,1,8,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.0,3,0.0,51.0,54.67,31.1,9
1135,CA-2017-125997,2017-09-20,0,10011.0,OFF-AP-10003842,0,12,Euro-Pro Shark Turbo Vacuum,31.0,1,0.0,8.0,31.0,25.81,9
1136,CA-2017-126480,2017-09-20,2,92024.0,OFF-PA-10004610,0,0,Xerox 1900,9.0,2,0.0,4.0,4.5,44.44,9
1137,CA-2017-125997,2017-09-20,0,10011.0,TEC-PH-10003072,2,6,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1350.0,9,0.0,661.0,150.0,48.96,9
1138,US-2017-134614,2017-09-20,0,61701.0,FUR-TA-10004534,1,13,Bevis 44 x 96 Conference Tables,618.0,6,50.0,-408.0,103.0,-66.02,9
1139,CA-2017-120411,2017-09-20,0,60653.0,FUR-BO-10004218,1,11,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.0,5,30.0,-70.0,98.6,-14.2,9
1140,CA-2017-151953,2017-09-20,2,32216.0,OFF-AR-10003469,0,4,Nontoxic Chalk,3.0,2,20.0,1.0,1.5,33.33,9
1141,CA-2017-166744,2017-09-20,0,21044.0,FUR-BO-10001337,1,11,O'Sullivan Living Dimensions 2-Shelf Bookcases,363.0,3,0.0,36.0,121.0,9.92,9
1142,CA-2017-156433,2017-09-20,0,94110.0,OFF-LA-10001569,0,1,Avery 499,10.0,2,0.0,5.0,5.0,50.0,9
1143,CA-2017-156433,2017-09-20,0,94110.0,OFF-PA-10003724,0,0,"Wirebound Message Book, 4 per Page",22.0,4,0.0,11.0,5.5,50.0,9
1144,CA-2017-166744,2017-09-20,0,21044.0,TEC-AC-10003628,2,9,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,60.0,2,0.0,26.0,30.0,43.33,9
1145,CA-2017-125997,2017-09-20,0,10011.0,FUR-CH-10001394,1,5,Global Leather Executive Chair,632.0,2,10.0,140.0,316.0,22.15,9
1146,CA-2017-125997,2017-09-20,0,10011.0,OFF-LA-10002762,0,1,Avery 485,75.0,6,0.0,35.0,12.5,46.67,9
1147,CA-2017-125997,2017-09-20,0,10011.0,TEC-PH-10003484,2,6,Ooma Telo VoIP Home Phone System,630.0,5,0.0,157.0,126.0,24.92,9
1148,CA-2017-133704,2017-09-20,1,90004.0,OFF-AP-10001366,0,12,Staple holder,44.0,4,0.0,12.0,11.0,27.27,9
1149,CA-2017-133704,2017-09-20,1,90004.0,OFF-BI-10001636,0,3,Ibico Plastic and Wire Spiral Binding Combs,20.0,3,20.0,7.0,6.67,35.0,9
1150,CA-2017-125514,2017-09-21,2,68104.0,OFF-PA-10000029,0,0,Xerox 224,6.0,1,0.0,3.0,6.0,50.0,9
1151,US-2017-135972,2017-09-21,0,98198.0,TEC-PH-10003012,2,6,Nortel Meridian M3904 Professional Digital phone,246.0,2,20.0,28.0,123.0,11.38,9
1152,CA-2017-153969,2017-09-21,0,94109.0,OFF-EN-10001539,0,10,Staple envelope,16.0,2,0.0,7.0,8.0,43.75,9
1153,CA-2017-124513,2017-09-21,1,10011.0,OFF-AR-10002956,0,4,Boston 16801 Nautilus Battery Pencil Sharpener,66.0,3,0.0,17.0,22.0,25.76,9
1154,CA-2017-125514,2017-09-21,2,68104.0,OFF-AP-10000358,0,12,Fellowes Basic Home/Office Series Surge Protectors,26.0,2,0.0,8.0,13.0,30.77,9
1155,CA-2017-168823,2017-09-21,1,19143.0,OFF-PA-10004000,0,0,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.0,3,20.0,4.0,3.67,36.36,9
1156,CA-2017-125514,2017-09-21,2,68104.0,OFF-AP-10003281,0,12,Acco 6 Outlet Guardian Standard Surge Suppressor,36.0,3,0.0,11.0,12.0,30.56,9
1157,CA-2017-168823,2017-09-21,1,19143.0,OFF-LA-10004425,0,1,Staple-on labels,21.0,9,20.0,7.0,2.33,33.33,9
1158,US-2017-135972,2017-09-21,0,98198.0,TEC-CO-10002313,2,16,Canon PC1080F Personal Copier,1800.0,3,0.0,702.0,600.0,39.0,9
1159,CA-2017-153969,2017-09-21,0,94109.0,OFF-PA-10000327,0,0,Xerox 1971,39.0,9,0.0,17.0,4.33,43.59,9
1160,CA-2017-153969,2017-09-21,0,94109.0,OFF-AR-10001615,0,4,Newell 34,60.0,3,0.0,15.0,20.0,25.0,9
1161,CA-2017-153969,2017-09-21,0,94109.0,OFF-PA-10002246,0,0,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",19.0,3,0.0,9.0,6.33,47.37,9
1162,CA-2017-153969,2017-09-21,0,94109.0,OFF-EN-10004483,0,10,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.0,5,0.0,37.0,15.6,47.44,9
1163,CA-2017-153969,2017-09-21,0,94109.0,TEC-PH-10001299,2,6,Polycom CX300 Desktop Phone USB VoIP phone,240.0,2,20.0,24.0,120.0,10.0,9
1164,CA-2017-117478,2017-09-21,0,19140.0,OFF-BI-10000050,0,3,"Angle-D Binders with Locking Rings, Label Holders",7.0,3,70.0,-5.0,2.33,-71.43,9
1165,US-2017-166310,2017-09-21,1,75043.0,FUR-FU-10001546,1,8,Dana Swing-Arm Lamps,9.0,2,60.0,-7.0,4.5,-77.78,9
1166,CA-2017-158225,2017-09-22,0,95123.0,OFF-ST-10000675,0,2,"File Shuttle II and Handi-File, Black",169.0,5,0.0,42.0,33.8,24.85,9
1167,CA-2017-158225,2017-09-22,0,95123.0,OFF-ST-10002301,0,2,Tennsco Commercial Shelving,41.0,2,0.0,0.0,20.5,0.0,9
1168,CA-2017-103191,2017-09-22,2,60653.0,OFF-ST-10002574,0,2,"SAFCO Commercial Wire Shelving, Black",332.0,3,20.0,-83.0,110.67,-25.0,9
1169,CA-2017-156160,2017-09-22,0,10035.0,FUR-CH-10004983,1,5,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,580.0,4,10.0,84.0,145.0,14.48,9
1170,CA-2017-156160,2017-09-22,0,10035.0,OFF-AR-10003876,0,4,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.0,4,0.0,6.0,3.25,46.15,9
1171,CA-2017-127488,2017-09-22,0,33433.0,OFF-LA-10001613,0,1,Avery File Folder Labels,5.0,2,20.0,2.0,2.5,40.0,9
1172,CA-2017-156160,2017-09-22,0,10035.0,OFF-BI-10003355,0,3,Cardinal Holdit Business Card Pockets,4.0,1,20.0,1.0,4.0,25.0,9
1173,CA-2017-156160,2017-09-22,0,10035.0,FUR-FU-10001876,1,8,"Computer Room Manger, 14""",97.0,3,0.0,35.0,32.33,36.08,9
1174,CA-2017-163650,2017-09-23,0,19901.0,OFF-BI-10004965,0,3,Ibico Covers for Plastic or Wire Binding Elements,35.0,3,0.0,16.0,11.67,45.71,9
1175,CA-2017-116904,2017-09-23,0,55407.0,OFF-ST-10000736,0,2,Carina Double Wide Media Storage Towers in Natural & Black,405.0,5,0.0,16.0,81.0,3.95,9
1176,CA-2017-116904,2017-09-23,0,55407.0,OFF-BI-10001120,0,3,Ibico EPK-21 Electric Binding System,9450.0,5,0.0,4630.0,1890.0,48.99,9
1177,CA-2017-116904,2017-09-23,0,55407.0,OFF-BI-10000301,0,3,GBC Instant Report Kit,13.0,2,0.0,6.0,6.5,46.15,9
1178,CA-2017-147900,2017-09-23,1,44107.0,OFF-PA-10003063,0,0,EcoTones Memo Sheets,29.0,9,20.0,10.0,3.22,34.48,9
1179,CA-2017-116904,2017-09-23,0,55407.0,OFF-PA-10004888,0,0,Xerox 217,32.0,5,0.0,16.0,6.4,50.0,9
1180,CA-2017-113964,2017-09-23,1,10011.0,OFF-BI-10004654,0,3,Avery Binding System Hidden Tab Executive Style Index Sets,18.0,4,20.0,7.0,4.5,38.89,9
1181,CA-2017-163650,2017-09-23,0,19901.0,OFF-AR-10002375,0,4,Newell 351,10.0,3,0.0,3.0,3.33,30.0,9
1182,US-2017-134733,2017-09-23,2,92037.0,TEC-PH-10002726,2,6,netTALK DUO VoIP Telephone Service,84.0,2,20.0,31.0,42.0,36.9,9
1183,CA-2017-163559,2017-09-23,0,10035.0,OFF-BI-10002026,0,3,Avery Arch Ring Binders,139.0,3,20.0,47.0,46.33,33.81,9
1184,CA-2017-148369,2017-09-23,2,19711.0,OFF-BI-10004876,0,3,Wilson Jones Suede Grain Vinyl Binders,11.0,4,0.0,5.0,2.75,45.45,9
1185,US-2017-134733,2017-09-23,2,92037.0,FUR-BO-10002916,1,11,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",436.0,3,15.0,21.0,145.33,4.82,9
1186,CA-2017-123344,2017-09-24,0,94109.0,OFF-ST-10001713,0,2,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",212.0,4,0.0,8.0,53.0,3.77,9
1187,CA-2017-141355,2017-09-25,1,80013.0,OFF-AR-10003179,0,4,Dixon Ticonderoga Core-Lock Colored Pencils,15.0,2,20.0,2.0,7.5,13.33,9
1188,US-2017-112914,2017-09-25,1,77041.0,OFF-PA-10003270,0,0,Xerox 1954,34.0,8,20.0,11.0,4.25,32.35,9
1189,US-2017-112914,2017-09-25,1,77041.0,OFF-BI-10002982,0,3,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3.0,2,80.0,-4.0,1.5,-133.33,9
1190,US-2017-112914,2017-09-25,1,77041.0,OFF-EN-10001509,0,10,Poly String Tie Envelopes,3.0,2,20.0,1.0,1.5,33.33,9
1191,US-2017-112914,2017-09-25,1,77041.0,FUR-BO-10003272,1,11,O'Sullivan Living Dimensions 5-Shelf Bookcases,301.0,2,32.0,-97.0,150.5,-32.23,9
1192,CA-2017-144974,2017-09-26,2,19140.0,FUR-FU-10001095,1,8,DAX Black Cherry Wood-Tone Poster Frame,21.0,1,20.0,5.0,21.0,23.81,9
1193,CA-2017-144974,2017-09-26,2,19140.0,OFF-BI-10003274,0,3,"Avery Durable Slant Ring Binders, No Labels",6.0,5,70.0,-5.0,1.2,-83.33,9
1194,CA-2017-115049,2017-09-26,0,60623.0,TEC-AC-10004859,2,9,"Maxell Pro 80 Minute CD-R, 10/Pack",154.0,11,20.0,38.0,14.0,24.68,9
1195,CA-2017-132451,2017-09-26,1,92105.0,FUR-CH-10000454,1,5,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",586.0,3,20.0,73.0,195.33,12.46,9
1196,CA-2017-164385,2017-09-26,2,19134.0,OFF-AP-10002191,0,12,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,144.0,3,20.0,14.0,48.0,9.72,9
1197,CA-2017-132451,2017-09-26,1,92105.0,OFF-PA-10004888,0,0,Xerox 217,19.0,3,0.0,9.0,6.33,47.37,9
1198,US-2017-152723,2017-09-26,2,75150.0,OFF-BI-10003460,0,3,Acco 3-Hole Punch,1.0,1,80.0,-1.0,1.0,-100.0,9
1199,CA-2017-127586,2017-09-26,1,98115.0,OFF-ST-10002615,0,2,"Dual Level, Single-Width Filing Carts",310.0,2,0.0,81.0,155.0,26.13,9
1200,CA-2017-115133,2017-09-26,1,43130.0,OFF-PA-10000174,0,0,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33.0,4,20.0,11.0,8.25,33.33,9
1201,CA-2017-115133,2017-09-26,1,43130.0,OFF-AP-10001634,0,12,Hoover Commercial Lightweight Upright Vacuum,17.0,6,20.0,1.0,2.83,5.88,9
1202,CA-2017-115133,2017-09-26,1,43130.0,TEC-AC-10002370,2,9,Maxell CD-R Discs,3.0,2,20.0,0.0,1.5,0.0,9
1203,CA-2017-144974,2017-09-26,2,19140.0,OFF-AP-10001492,0,12,"Acco Six-Outlet Power Strip, 4' Cord Length",41.0,6,20.0,3.0,6.83,7.32,9
1204,US-2017-151925,2017-09-26,0,90049.0,FUR-CH-10002961,1,5,"Leather Task Chair, Black",146.0,2,20.0,0.0,73.0,0.0,9
1205,CA-2017-120887,2017-09-27,2,7601.0,FUR-FU-10001588,1,8,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",88.0,3,0.0,38.0,29.33,43.18,9
1206,US-2017-133130,2017-09-27,0,92037.0,FUR-CH-10002602,1,5,DMI Arturo Collection Mission-style Design Wood Chair,604.0,5,20.0,45.0,120.8,7.45,9
1207,US-2017-133130,2017-09-27,0,92037.0,OFF-PA-10000675,0,0,Xerox 1919,82.0,2,0.0,40.0,41.0,48.78,9
1208,CA-2017-125136,2017-09-28,2,28314.0,OFF-PA-10001804,0,0,Xerox 195,11.0,2,20.0,4.0,5.5,36.36,9
1209,CA-2017-114335,2017-09-28,0,33021.0,FUR-FU-10000277,1,8,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.0,4,20.0,17.0,84.25,5.04,9
